"filebasename","mito_id","n_aggs","meandist2centroid","drugtime","gt"
"20220520_y218_d5mi10s_snapshot_120mBE_020_D3Dc005_predict_predict.tif",2,1,0,120,"y218"
"20220520_y218_d5mi10s_snapshot_120mBE_021_D3Dc001_predict_predict.tif",1,3,0.530487800294497,120,"y218"
"20220520_y218_d5mi10s_snapshot_120mBE_021_D3Dc001_predict_predict.tif",2,1,0,120,"y218"
"20220520_y218_d5mi10s_snapshot_120mBE_021_D3Dc001_predict_predict.tif",4,1,0,120,"y218"
"20220520_y218_d5mi10s_snapshot_120mBE_021_D3Dc002_predict_predict.tif",1,5,1.96305938789747,120,"y218"
"20220520_y218_d5mi10s_snapshot_120mBE_021_D3Dc003_predict_predict.tif",1,3,1.22237055760722,120,"y218"
"20220520_y218_d5mi10s_snapshot_120mBE_022_D3Dc004_predict_predict.tif",1,1,0,120,"y218"
"20220520_y218_d5mi10s_snapshot_120mBE_022_D3Dc004_predict_predict.tif",2,2,0.642815108708001,120,"y218"
"20220520_y218_d5mi10s_snapshot_120mBE_023_D3Dc000_predict_predict.tif",1,2,0.434324082274028,120,"y218"
"20220520_y218_d5mi10s_snapshot_120mBE_023_D3Dc001_predict_predict.tif",1,1,0,120,"y218"
"20220520_y218_d5mi10s_snapshot_120mBE_023_D3Dc002_predict_predict.tif",2,1,0,120,"y218"
"20220520_y218_d5mi10s_snapshot_120mBE_023_D3Dc003_predict_predict.tif",1,1,0,120,"y218"
"20220520_y218_d5mi10s_snapshot_120mBE_023_D3Dc003_predict_predict.tif",2,1,0,120,"y218"
"20220520_y218_d5mi10s_snapshot_120mBE_024_D3Dc000_predict_predict.tif",1,1,0,120,"y218"
"20220520_y218_d5mi10s_snapshot_120mBE_024_D3Dc001_predict_predict.tif",2,1,0,120,"y218"
"20220520_y218_d5mi10s_snapshot_120mBE_024_D3Dc001_predict_predict.tif",3,1,0,120,"y218"
"20220520_y218_d5mi10s_snapshot_120mBE_024_D3Dc001_predict_predict.tif",6,1,0,120,"y218"
"20220520_y218_d5mi10s_snapshot_120mBE_024_D3Dc003_predict_predict.tif",3,1,0,120,"y218"
"20220520_y218_d5mi10s_snapshot_120mBE_024_D3Dc003_predict_predict.tif",4,1,0,120,"y218"
"20220520_y218_d5mi10s_snapshot_120mBE_024_D3Dc005_predict_predict.tif",2,7,1.71320621483818,120,"y218"
"20220520_y218_d5mi10s_snapshot_120mBE_024_D3Dc005_predict_predict.tif",4,1,0,120,"y218"
"20220520_y218_d5mi10s_snapshot_120mBE_024_D3Dc005_predict_predict.tif",7,1,0,120,"y218"
"20220520_y218_d5mi10s_snapshot_120mBE_024_D3Dc007_predict_predict.tif",1,2,0.536598862244955,120,"y218"
"20220520_y218_d5mi10s_snapshot_120mBE_025_D3Dc000_predict_predict.tif",2,2,0.667033284059679,120,"y218"
"20220520_y218_d5mi10s_snapshot_120mBE_025_D3Dc000_predict_predict.tif",4,2,0.640174216657718,120,"y218"
"20220520_y218_d5mi10s_snapshot_120mBE_025_D3Dc001_predict_predict.tif",2,2,0.420132716162836,120,"y218"
"20220520_y218_d5mi10s_snapshot_120mBE_025_D3Dc001_predict_predict.tif",3,2,0.744636667856564,120,"y218"
"20220520_y218_d5mi10s_snapshot_120mBE_025_D3Dc002_predict_predict.tif",1,1,0,120,"y218"
"20220520_y218_d5mi10s_snapshot_120mBE_025_D3Dc002_predict_predict.tif",2,1,0,120,"y218"
"20220520_y218_d5mi10s_snapshot_120mBE_025_D3Dc004_predict_predict.tif",1,2,1.21794866401354,120,"y218"
"20220520_y218_d5mi10s_snapshot_120mBE_025_D3Dc005_predict_predict.tif",1,1,0,120,"y218"
"20220520_y218_d5mi10s_snapshot_120mBE_025_D3Dc005_predict_predict.tif",2,1,0,120,"y218"
"20220520_y218_d5mi10s_snapshot_120mBE_026_D3Dc000_predict_predict.tif",1,1,0,120,"y218"
"20220520_y218_d5mi10s_snapshot_120mBE_026_D3Dc001_predict_predict.tif",2,1,0,120,"y218"
"20220520_y218_d5mi10s_snapshot_120mBE_027_D3Dc000_predict_predict.tif",1,1,0,120,"y218"
"20220520_y218_d5mi10s_snapshot_120mBE_027_D3Dc000_predict_predict.tif",2,1,0,120,"y218"
"20220520_y218_d5mi10s_snapshot_120mBE_027_D3Dc000_predict_predict.tif",3,1,0,120,"y218"
"20220520_y218_d5mi10s_snapshot_120mBE_027_D3Dc002_predict_predict.tif",1,1,0,120,"y218"
"20220520_y218_d5mi10s_snapshot_120mBE_028_D3Dc000_predict_predict.tif",2,1,0,120,"y218"
"20220520_y218_d5mi10s_snapshot_120mBE_028_D3Dc000_predict_predict.tif",6,1,0,120,"y218"
"20220520_y218_d5mi10s_snapshot_120mBE_028_D3Dc001_predict_predict.tif",1,1,0,120,"y218"
"20220520_y218_d5mi10s_snapshot_120mBE_028_D3Dc001_predict_predict.tif",2,1,0,120,"y218"
"20220520_y218_d5mi10s_snapshot_120mBE_028_D3Dc001_predict_predict.tif",3,2,0.299571794483068,120,"y218"
"20220520_y218_d5mi10s_snapshot_120mBE_028_D3Dc002_predict_predict.tif",1,4,1.19546060931389,120,"y218"
"20220520_y218_d5mi10s_snapshot_120mBE_028_D3Dc004_predict_predict.tif",1,1,0,120,"y218"
"20220520_y218_d5mi10s_snapshot_120mBE_028_D3Dc004_predict_predict.tif",3,3,1.09936764521455,120,"y218"
"20220520_y218_d5mi10s_snapshot_120mBE_028_D3Dc005_predict_predict.tif",1,1,0,120,"y218"
"20220520_y218_d5mi10s_snapshot_120mBE_028_D3Dc005_predict_predict.tif",2,1,0,120,"y218"
"20221214_y218_120mBE_100_D3D_ALXc001_predict_predict.tif",1,1,0,120,"y218"
"20221214_y218_120mBE_100_D3D_ALXc001_predict_predict.tif",2,1,0,120,"y218"
"20221214_y218_120mBE_100_D3D_ALXc003_predict_predict.tif",2,1,0,120,"y218"
"20221214_y218_120mBE_100_D3D_ALXc003_predict_predict.tif",3,2,2.10246420829329,120,"y218"
"20221214_y218_120mBE_100_D3D_ALXc005_predict_predict.tif",1,3,0.707571536260619,120,"y218"
"20221214_y218_120mBE_100_D3D_ALXc005_predict_predict.tif",2,1,0,120,"y218"
"20221214_y218_120mBE_100_D3D_ALXc005_predict_predict.tif",3,1,0,120,"y218"
"20221214_y218_120mBE_100_D3D_ALXc005_predict_predict.tif",4,1,0,120,"y218"
"20221214_y218_120mBE_100_D3D_ALXc006_predict_predict.tif",1,4,1.56477865356336,120,"y218"
"20221214_y218_120mBE_100_D3D_ALXc006_predict_predict.tif",2,3,1.07017092693176,120,"y218"
"20221214_y218_120mBE_101_D3D_ALXc000_predict_predict.tif",1,2,1.94491395448769,120,"y218"
"20221214_y218_120mBE_101_D3D_ALXc001_predict_predict.tif",1,1,0,120,"y218"
"20221214_y218_120mBE_101_D3D_ALXc001_predict_predict.tif",2,4,0.554236829520565,120,"y218"
"20221214_y218_120mBE_101_D3D_ALXc001_predict_predict.tif",3,1,0,120,"y218"
"20221214_y218_120mBE_101_D3D_ALXc003_predict_predict.tif",1,2,1.01504465028419,120,"y218"
"20221214_y218_120mBE_101_D3D_ALXc004_predict_predict.tif",1,3,1.48993167915665,120,"y218"
"20221214_y218_120mBE_101_D3D_ALXc005_predict_predict.tif",1,2,1.08599285655367,120,"y218"
"20221214_y218_120mBE_101_D3D_ALXc006_predict_predict.tif",1,2,0.451442097725373,120,"y218"
"20221214_y218_120mBE_101_D3D_ALXc006_predict_predict.tif",2,1,0,120,"y218"
"20221214_y218_120mBE_101_D3D_ALXc007_predict_predict.tif",1,2,1.74716992566094,120,"y218"
"20221214_y218_120mBE_101_D3D_ALXc007_predict_predict.tif",2,1,0,120,"y218"
"20221214_y218_120mBE_102_D3D_ALXc000_predict_predict.tif",1,2,0.348979587819257,120,"y218"
"20221214_y218_120mBE_102_D3D_ALXc010_predict_predict.tif",1,2,0.72008355348263,120,"y218"
"20221214_y218_120mBE_103_D3D_ALXc001_predict_predict.tif",1,1,0,120,"y218"
"20221214_y218_120mBE_103_D3D_ALXc001_predict_predict.tif",2,2,0.874610422614025,120,"y218"
"20221214_y218_120mBE_103_D3D_ALXc001_predict_predict.tif",3,1,0,120,"y218"
"20221214_y218_120mBE_103_D3D_ALXc004_predict_predict.tif",1,1,0,120,"y218"
"20221214_y218_120mBE_103_D3D_ALXc004_predict_predict.tif",3,1,0,120,"y218"
"20221214_y218_120mBE_103_D3D_ALXc004_predict_predict.tif",7,1,0,120,"y218"
"20221214_y218_120mBE_103_D3D_ALXc005_predict_predict.tif",1,1,0,120,"y218"
"20221214_y218_120mBE_103_D3D_ALXc005_predict_predict.tif",2,2,0.376779393817638,120,"y218"
"20221214_y218_120mBE_103_D3D_ALXc010_predict_predict.tif",1,1,0,120,"y218"
"20221214_y218_120mBE_103_D3D_ALXc011_predict_predict.tif",1,2,0.657285933634312,120,"y218"
"20221214_y218_120mBE_103_D3D_ALXc011_predict_predict.tif",2,2,0.429469041239437,120,"y218"
"20221214_y218_120mBE_103_D3D_ALXc011_predict_predict.tif",3,2,1.57676358628108,120,"y218"
"20221214_y218_120mBE_104_D3D_ALXc000_predict_predict.tif",1,1,0,120,"y218"
"20221214_y218_120mBE_104_D3D_ALXc000_predict_predict.tif",2,1,0,120,"y218"
"20221214_y218_120mBE_104_D3D_ALXc001_predict_predict.tif",1,1,0,120,"y218"
"20221214_y218_120mBE_104_D3D_ALXc001_predict_predict.tif",2,1,0,120,"y218"
"20221214_y218_120mBE_104_D3D_ALXc002_predict_predict.tif",1,1,0,120,"y218"
"20221214_y218_120mBE_104_D3D_ALXc002_predict_predict.tif",2,1,0,120,"y218"
"20221214_y218_120mBE_104_D3D_ALXc004_predict_predict.tif",1,3,1.99700433756579,120,"y218"
"20221214_y218_120mBE_104_D3D_ALXc005_predict_predict.tif",1,1,0,120,"y218"
"20221214_y218_120mBE_104_D3D_ALXc005_predict_predict.tif",2,1,0,120,"y218"
"20221214_y218_120mBE_104_D3D_ALXc009_predict_predict.tif",1,3,2.17013992938507,120,"y218"
"20221214_y218_120mBE_105_D3D_ALXc000_predict_predict.tif",2,3,1.79331581051079,120,"y218"
"20221214_y218_120mBE_105_D3D_ALXc001_predict_predict.tif",1,1,0,120,"y218"
"20221214_y218_120mBE_105_D3D_ALXc001_predict_predict.tif",2,3,2.11447818474086,120,"y218"
"20221214_y218_120mBE_105_D3D_ALXc002_predict_predict.tif",1,1,0,120,"y218"
"20221214_y218_120mBE_105_D3D_ALXc002_predict_predict.tif",2,1,0,120,"y218"
"20221214_y218_120mBE_105_D3D_ALXc004_predict_predict.tif",1,1,0,120,"y218"
"20221214_y218_120mBE_105_D3D_ALXc004_predict_predict.tif",2,2,0.574589438695493,120,"y218"
"20221214_y218_120mBE_105_D3D_ALXc006_predict_predict.tif",1,3,0.55418537472402,120,"y218"
"20221214_y218_120mBE_105_D3D_ALXc006_predict_predict.tif",2,2,0.607909275696481,120,"y218"
"20221214_y218_120mBE_105_D3D_ALXc007_predict_predict.tif",1,3,0.995749779709309,120,"y218"
"20221214_y218_120mBE_105_D3D_ALXc007_predict_predict.tif",2,1,0,120,"y218"
"20221214_y218_120mBE_105_D3D_ALXc007_predict_predict.tif",3,2,0.596063371565498,120,"y218"
"20221214_y218_120mBE_106_D3D_ALXc000_predict_predict.tif",1,2,0.442549725382676,120,"y218"
"20221214_y218_120mBE_106_D3D_ALXc000_predict_predict.tif",3,1,0,120,"y218"
"20221214_y218_120mBE_106_D3D_ALXc001_predict_predict.tif",1,1,0,120,"y218"
"20221214_y218_120mBE_106_D3D_ALXc001_predict_predict.tif",2,1,0,120,"y218"
"20221214_y218_120mBE_106_D3D_ALXc002_predict_predict.tif",1,1,0,120,"y218"
"20221214_y218_120mBE_106_D3D_ALXc004_predict_predict.tif",1,2,1.14043641473451,120,"y218"
"20221214_y218_120mBE_106_D3D_ALXc004_predict_predict.tif",5,2,1.10406727266608,120,"y218"
"20221214_y218_120mBE_106_D3D_ALXc006_predict_predict.tif",1,1,0,120,"y218"
"20221214_y218_120mBE_106_D3D_ALXc006_predict_predict.tif",2,2,0.575957538241225,120,"y218"
"20221214_y218_120mBE_106_D3D_ALXc006_predict_predict.tif",3,1,0,120,"y218"
"20221214_y218_120mBE_106_D3D_ALXc006_predict_predict.tif",4,1,0,120,"y218"
"20221214_y218_120mBE_106_D3D_ALXc006_predict_predict.tif",5,1,0,120,"y218"
"20221214_y218_120mBE_106_D3D_ALXc007_predict_predict.tif",1,3,0.704279092944889,120,"y218"
"20221214_y218_120mBE_106_D3D_ALXc007_predict_predict.tif",2,1,0,120,"y218"
"20221214_y218_120mBE_106_D3D_ALXc008_predict_predict.tif",1,4,1.59900981892299,120,"y218"
"20221214_y218_120mBE_106_D3D_ALXc008_predict_predict.tif",2,1,0,120,"y218"
"20221214_y218_120mBE_106_D3D_ALXc009_predict_predict.tif",1,2,0.464985032727279,120,"y218"
"20221214_y218_120mBE_106_D3D_ALXc009_predict_predict.tif",2,1,0,120,"y218"
"20221214_y218_120mBE_106_D3D_ALXc010_predict_predict.tif",1,1,0,120,"y218"
"20221214_y218_120mBE_106_D3D_ALXc010_predict_predict.tif",2,1,0,120,"y218"
"20221214_y218_120mBE_106_D3D_ALXc010_predict_predict.tif",3,1,0,120,"y218"
"20221214_y218_120mBE_106_D3D_ALXc011_predict_predict.tif",1,4,1.85862678797819,120,"y218"
"20221214_y218_120mBE_107_D3D_ALXc000_predict_predict.tif",1,1,0,120,"y218"
"20221214_y218_120mBE_107_D3D_ALXc000_predict_predict.tif",2,1,0,120,"y218"
"20221214_y218_120mBE_107_D3D_ALXc000_predict_predict.tif",3,1,0,120,"y218"
"20221214_y218_120mBE_107_D3D_ALXc000_predict_predict.tif",4,2,0.370832570087035,120,"y218"
"20221214_y218_120mBE_107_D3D_ALXc001_predict_predict.tif",1,2,1.40066045392829,120,"y218"
"20221214_y218_120mBE_107_D3D_ALXc001_predict_predict.tif",2,3,0.867653385922099,120,"y218"
"20221214_y218_120mBE_107_D3D_ALXc006_predict_predict.tif",1,2,0.748216739184827,120,"y218"
"20221214_y218_120mBE_107_D3D_ALXc006_predict_predict.tif",3,4,1.59671324506456,120,"y218"
"20221214_y218_120mBE_107_D3D_ALXc008_predict_predict.tif",1,4,1.1357024075136,120,"y218"
"20221214_y218_120mBE_108_D3D_ALXc001_predict_predict.tif",1,1,0,120,"y218"
"20221214_y218_120mBE_108_D3D_ALXc001_predict_predict.tif",2,1,0,120,"y218"
"20221214_y218_120mBE_108_D3D_ALXc001_predict_predict.tif",3,1,0,120,"y218"
"20221214_y218_120mBE_108_D3D_ALXc002_predict_predict.tif",2,4,1.57955318990756,120,"y218"
"20221214_y218_120mBE_108_D3D_ALXc003_predict_predict.tif",1,1,0,120,"y218"
"20221214_y218_120mBE_108_D3D_ALXc003_predict_predict.tif",2,2,1.20860056398212,120,"y218"
"20221214_y218_120mBE_108_D3D_ALXc003_predict_predict.tif",3,1,0,120,"y218"
"20221214_y218_120mBE_108_D3D_ALXc006_predict_predict.tif",1,1,0,120,"y218"
"20221214_y218_120mBE_108_D3D_ALXc006_predict_predict.tif",2,2,0.568271498982503,120,"y218"
"20221214_y218_120mBE_200_D3D_ALXc000_predict_predict.tif",1,2,0.810129808865077,120,"y218"
"20221214_y218_120mBE_200_D3D_ALXc000_predict_predict.tif",2,2,1.10409948525603,120,"y218"
"20221214_y218_120mBE_200_D3D_ALXc001_predict_predict.tif",1,2,0.923551305627421,120,"y218"
"20221214_y218_120mBE_200_D3D_ALXc001_predict_predict.tif",4,1,0,120,"y218"
"20221214_y218_120mBE_200_D3D_ALXc002_predict_predict.tif",1,3,1.57088085544298,120,"y218"
"20221214_y218_120mBE_200_D3D_ALXc003_predict_predict.tif",1,1,0,120,"y218"
"20221214_y218_120mBE_200_D3D_ALXc003_predict_predict.tif",2,2,0.83916088322412,120,"y218"
"20221214_y218_120mBE_200_D3D_ALXc003_predict_predict.tif",3,1,0,120,"y218"
"20221214_y218_120mBE_200_D3D_ALXc004_predict_predict.tif",1,3,0.479426854721674,120,"y218"
"20221214_y218_120mBE_200_D3D_ALXc004_predict_predict.tif",2,1,0,120,"y218"
"20221214_y218_120mBE_200_D3D_ALXc004_predict_predict.tif",3,3,0.984010711157348,120,"y218"
"20221214_y218_120mBE_200_D3D_ALXc005_predict_predict.tif",1,2,1.68993655269932,120,"y218"
"20221214_y218_120mBE_200_D3D_ALXc006_predict_predict.tif",1,2,0.43404005664225,120,"y218"
"20221214_y218_120mBE_200_D3D_ALXc006_predict_predict.tif",2,1,0,120,"y218"
"20221214_y218_120mBE_200_D3D_ALXc006_predict_predict.tif",3,2,0.739285248443083,120,"y218"
"20221214_y218_120mBE_200_D3D_ALXc008_predict_predict.tif",1,1,0,120,"y218"
"20221214_y218_120mBE_200_D3D_ALXc009_predict_predict.tif",2,1,0,120,"y218"
"20221214_y218_120mBE_200_D3D_ALXc009_predict_predict.tif",3,1,0,120,"y218"
"20221214_y218_120mBE_200_D3D_ALXc010_predict_predict.tif",1,4,1.67790675082666,120,"y218"
"20221214_y218_120mBE_201_D3D_ALXc001_predict_predict.tif",1,1,0,120,"y218"
"20221214_y218_120mBE_201_D3D_ALXc001_predict_predict.tif",2,2,0.63636280474493,120,"y218"
"20221214_y218_120mBE_201_D3D_ALXc001_predict_predict.tif",3,1,0,120,"y218"
"20221214_y218_120mBE_201_D3D_ALXc002_predict_predict.tif",1,2,2.09418308006562,120,"y218"
"20221214_y218_120mBE_201_D3D_ALXc004_predict_predict.tif",1,1,0,120,"y218"
"20221214_y218_120mBE_201_D3D_ALXc004_predict_predict.tif",2,1,0,120,"y218"
"20221214_y218_120mBE_201_D3D_ALXc007_predict_predict.tif",1,4,2.98811644034651,120,"y218"
"20221214_y218_120mBE_201_D3D_ALXc008_predict_predict.tif",1,3,1.7880378818378,120,"y218"
"20221214_y218_120mBE_201_D3D_ALXc009_predict_predict.tif",2,1,0,120,"y218"
"20221214_y218_120mBE_201_D3D_ALXc009_predict_predict.tif",3,3,1.4329614419981,120,"y218"
"20221214_y218_120mBE_201_D3D_ALXc009_predict_predict.tif",4,1,0,120,"y218"
"20221214_y218_120mBE_202_D3D_ALXc000_predict_predict.tif",1,1,0,120,"y218"
"20221214_y218_120mBE_202_D3D_ALXc000_predict_predict.tif",2,2,1.53967020697108,120,"y218"
"20221214_y218_120mBE_202_D3D_ALXc001_predict_predict.tif",1,3,1.97414661361081,120,"y218"
"20221214_y218_120mBE_202_D3D_ALXc001_predict_predict.tif",2,1,0,120,"y218"
"20221214_y218_120mBE_202_D3D_ALXc003_predict_predict.tif",1,1,0,120,"y218"
"20221214_y218_120mBE_202_D3D_ALXc003_predict_predict.tif",2,1,0,120,"y218"
"20221214_y218_120mBE_202_D3D_ALXc005_predict_predict.tif",1,3,0.991587484861495,120,"y218"
"20221214_y218_120mBE_203_D3D_ALXc000_predict_predict.tif",1,6,2.45741899111173,120,"y218"
"20221214_y218_120mBE_203_D3D_ALXc003_predict_predict.tif",1,3,1.12347975309756,120,"y218"
"20221214_y218_120mBE_203_D3D_ALXc003_predict_predict.tif",2,2,0.336937410750817,120,"y218"
"20221214_y218_120mBE_203_D3D_ALXc004_predict_predict.tif",1,2,0.794540393775633,120,"y218"
"20221214_y218_120mBE_203_D3D_ALXc004_predict_predict.tif",3,1,0,120,"y218"
"20221214_y218_120mBE_203_D3D_ALXc005_predict_predict.tif",1,4,1.43994505359085,120,"y218"
"20221214_y218_120mBE_203_D3D_ALXc006_predict_predict.tif",1,1,0,120,"y218"
"20221214_y218_120mBE_203_D3D_ALXc006_predict_predict.tif",2,1,0,120,"y218"
"20221214_y218_120mBE_203_D3D_ALXc006_predict_predict.tif",4,1,0,120,"y218"
"20221214_y218_120mBE_203_D3D_ALXc009_predict_predict.tif",1,1,0,120,"y218"
"20221214_y218_120mBE_203_D3D_ALXc009_predict_predict.tif",2,2,0.814867939254436,120,"y218"
"20221214_y218_120mBE_203_D3D_ALXc009_predict_predict.tif",3,1,0,120,"y218"
"20221214_y218_120mBE_203_D3D_ALXc009_predict_predict.tif",4,1,0,120,"y218"
"20221214_y218_120mBE_204_D3D_ALXc002_predict_predict.tif",1,1,0,120,"y218"
"20221214_y218_120mBE_204_D3D_ALXc002_predict_predict.tif",2,1,0,120,"y218"
"20221214_y218_120mBE_204_D3D_ALXc002_predict_predict.tif",3,1,0,120,"y218"
"20221214_y218_120mBE_204_D3D_ALXc003_predict_predict.tif",1,1,0,120,"y218"
"20221214_y218_120mBE_204_D3D_ALXc003_predict_predict.tif",2,1,0,120,"y218"
"20221214_y218_120mBE_204_D3D_ALXc003_predict_predict.tif",4,1,0,120,"y218"
"20221214_y218_120mBE_204_D3D_ALXc005_predict_predict.tif",1,3,1.60589267106099,120,"y218"
"20221214_y218_120mBE_205_D3D_ALXc000_predict_predict.tif",1,3,1.21685045942066,120,"y218"
"20221214_y218_120mBE_205_D3D_ALXc001_predict_predict.tif",1,1,0,120,"y218"
"20221214_y218_120mBE_205_D3D_ALXc001_predict_predict.tif",2,1,0,120,"y218"
"20221214_y218_120mBE_205_D3D_ALXc001_predict_predict.tif",3,1,0,120,"y218"
"20221214_y218_120mBE_205_D3D_ALXc003_predict_predict.tif",1,3,1.43782711846096,120,"y218"
"20221214_y218_120mBE_205_D3D_ALXc003_predict_predict.tif",2,1,0,120,"y218"
"20221214_y218_120mBE_205_D3D_ALXc006_predict_predict.tif",1,3,1.95962217115754,120,"y218"
"20221214_y218_120mBE_205_D3D_ALXc007_predict_predict.tif",1,1,0,120,"y218"
"20221214_y218_120mBE_205_D3D_ALXc007_predict_predict.tif",2,2,0.744741075168368,120,"y218"
"20221214_y218_120mBE_205_D3D_ALXc009_predict_predict.tif",1,2,0.490277766223656,120,"y218"
"20221214_y218_120mBE_205_D3D_ALXc009_predict_predict.tif",2,1,0,120,"y218"
"20221214_y218_120mBE_206_D3D_ALXc000_predict_predict.tif",1,1,0,120,"y218"
"20221214_y218_120mBE_206_D3D_ALXc001_predict_predict.tif",1,1,0,120,"y218"
"20221214_y218_120mBE_206_D3D_ALXc001_predict_predict.tif",2,1,0,120,"y218"
"20221214_y218_120mBE_206_D3D_ALXc002_predict_predict.tif",1,2,1.88736532201033,120,"y218"
"20221214_y218_120mBE_206_D3D_ALXc003_predict_predict.tif",1,2,1.39083207874326,120,"y218"
"20221214_y218_120mBE_206_D3D_ALXc006_predict_predict.tif",1,2,1.01183792825533,120,"y218"
"20221214_y218_120mBE_206_D3D_ALXc006_predict_predict.tif",3,1,0,120,"y218"
"20221214_y218_120mBE_206_D3D_ALXc007_predict_predict.tif",1,1,0,120,"y218"
"20221214_y218_120mBE_207_D3D_ALXc000_predict_predict.tif",1,2,0.660978517085509,120,"y218"
"20221214_y218_120mBE_207_D3D_ALXc000_predict_predict.tif",2,1,0,120,"y218"
"20221214_y218_120mBE_207_D3D_ALXc000_predict_predict.tif",3,1,0,120,"y218"
"20221214_y218_120mBE_207_D3D_ALXc001_predict_predict.tif",1,1,0,120,"y218"
"20221214_y218_120mBE_207_D3D_ALXc001_predict_predict.tif",2,1,0,120,"y218"
"20221214_y218_120mBE_207_D3D_ALXc002_predict_predict.tif",1,1,0,120,"y218"
"20221214_y218_120mBE_207_D3D_ALXc002_predict_predict.tif",3,1,0,120,"y218"
"20221214_y218_120mBE_207_D3D_ALXc003_predict_predict.tif",1,2,1.42492460426582,120,"y218"
"20221214_y218_120mBE_207_D3D_ALXc004_predict_predict.tif",1,1,0,120,"y218"
"20221214_y218_120mBE_207_D3D_ALXc004_predict_predict.tif",2,1,0,120,"y218"
"20221214_y218_120mBE_207_D3D_ALXc004_predict_predict.tif",4,1,0,120,"y218"
"20221214_y218_120mBE_207_D3D_ALXc006_predict_predict.tif",1,2,1.45776757501255,120,"y218"
"20221214_y218_120mBE_207_D3D_ALXc006_predict_predict.tif",2,2,0.417483213712523,120,"y218"
"20221214_y218_120mBE_208_D3D_ALXc000_predict_predict.tif",1,4,1.64271428995769,120,"y218"
"20221214_y218_120mBE_208_D3D_ALXc002_predict_predict.tif",1,5,2.1804103368159,120,"y218"
"20221214_y218_120mBE_208_D3D_ALXc004_predict_predict.tif",1,2,0.44574082966929,120,"y218"
"20221214_y218_120mBE_208_D3D_ALXc004_predict_predict.tif",2,2,0.518828598259456,120,"y218"
"20221214_y218_120mBE_208_D3D_ALXc004_predict_predict.tif",3,1,0,120,"y218"
"20221214_y218_120mBE_208_D3D_ALXc005_predict_predict.tif",1,1,0,120,"y218"
"20221214_y218_120mBE_208_D3D_ALXc005_predict_predict.tif",3,1,0,120,"y218"
"20221214_y218_120mBE_208_D3D_ALXc005_predict_predict.tif",4,2,0.413910355042405,120,"y218"
"20221214_y218_120mBE_208_D3D_ALXc006_predict_predict.tif",1,3,0.737202762734954,120,"y218"
"20221214_y218_120mBE_208_D3D_ALXc006_predict_predict.tif",2,1,0,120,"y218"
"20221214_y218_120mBE_208_D3D_ALXc009_predict_predict.tif",2,1,0,120,"y218"
"20221214_y218_120mBE_208_D3D_ALXc009_predict_predict.tif",3,1,0,120,"y218"
"20221214_y218_120mBE_209_D3D_ALXc000_predict_predict.tif",1,2,0.628515498749396,120,"y218"
"20221214_y218_120mBE_209_D3D_ALXc001_predict_predict.tif",1,2,1.21077230649908,120,"y218"
"20221214_y218_120mBE_209_D3D_ALXc001_predict_predict.tif",2,2,0.45438490886525,120,"y218"
"20221214_y218_120mBE_209_D3D_ALXc001_predict_predict.tif",3,1,0,120,"y218"
"20221214_y218_120mBE_209_D3D_ALXc002_predict_predict.tif",1,1,0,120,"y218"
"20221214_y218_120mBE_209_D3D_ALXc002_predict_predict.tif",2,3,0.923174508246496,120,"y218"
"20221214_y218_120mBE_209_D3D_ALXc004_predict_predict.tif",2,1,0,120,"y218"
"20221214_y218_120mBE_209_D3D_ALXc004_predict_predict.tif",4,1,0,120,"y218"
"20221214_y218_120mBE_209_D3D_ALXc004_predict_predict.tif",5,1,0,120,"y218"
"20221214_y218_120mBE_300_D3D_ALXc001_predict_predict.tif",1,3,0.892235979579687,120,"y218"
"20221214_y218_120mBE_300_D3D_ALXc001_predict_predict.tif",3,1,0,120,"y218"
"20221214_y218_120mBE_300_D3D_ALXc002_predict_predict.tif",3,1,0,120,"y218"
"20221214_y218_120mBE_300_D3D_ALXc004_predict_predict.tif",1,1,0,120,"y218"
"20221214_y218_120mBE_300_D3D_ALXc008_predict_predict.tif",1,1,0,120,"y218"
"20221214_y218_120mBE_300_D3D_ALXc008_predict_predict.tif",2,1,0,120,"y218"
"20221214_y218_120mBE_300_D3D_ALXc008_predict_predict.tif",3,1,0,120,"y218"
"20221214_y218_120mBE_300_D3D_ALXc010_predict_predict.tif",3,2,0.800534301588991,120,"y218"
